Source sentence,Answer sentence
发生地震，再次-发生地震，发生余震，地震造成倒塌，地震造成受损，地震导致损毁，,发生余震是再次-发生地震的后续事件。
发生地震，再次-发生地震，发生余震，地震造成倒塌，地震造成受损，地震导致损毁，,发生余震是地震造成倒塌的原因事件。
发生地震，再次-发生地震，发生余震，地震造成倒塌，地震造成受损，地震导致损毁，,发生余震是地震造成受损的原因事件。
发生地震，再次-发生地震，发生余震，地震造成倒塌，地震造成受损，地震导致损毁，,发生余震是地震导致损毁的原因事件。
发生地震，再次-发生地震，发生余震，地震造成倒塌，地震造成受损，地震导致损毁，,地震造成倒塌是地震造成受损的原因事件。
发生地震，再次-发生地震，发生余震，地震造成倒塌，地震造成受损，地震导致损毁，,地震导致损毁是地震造成受损的后续事件。
发生地震，再次-发生地震，发生余震，地震造成倒塌，地震造成受损，地震导致损毁，,地震造成受损是地震造成倒塌的原因事件。
发生地震，再次-发生地震，发生余震，地震造成倒塌，地震造成受损，地震导致损毁，,发生余震是发生地震的无关事件。
发生地震，再次-发生地震，发生余震，地震造成倒塌，地震造成受损，地震导致损毁，,地震造成受损是发生地震的无关事件。
发生地震，再次-发生地震，发生余震，地震造成倒塌，地震造成受损，地震导致损毁，,地震造成倒塌是发生地震的无关事件。
发生地震，再次-发生地震，发生余震，地震造成倒塌，地震造成受损，地震导致损毁，,发生地震是发生余震的无关事件。
发生地震，再次-发生地震，发生余震，地震造成受损，地震导致损毁，,再次-发生地震是发生地震的后续事件。
发生地震，再次-发生地震，发生余震，地震造成受损，地震导致损毁，,发生余震是再次-发生地震的后续事件。
发生地震，再次-发生地震，发生余震，地震造成受损，地震导致损毁，,发生余震是地震造成受损的原因事件。
发生地震，再次-发生地震，发生余震，地震造成受损，地震导致损毁，,发生余震是地震导致损毁的原因事件。
发生地震，再次-发生地震，发生余震，地震造成受损，地震导致损毁，,地震导致损毁是地震造成受损的后续事件。
发生地震，再次-发生地震，发生余震，地震造成受损，地震导致损毁，,地震造成受损是再次-发生地震的无关事件。
发生地震，再次-发生地震，发生余震，地震造成受损，地震导致损毁，,再次-发生地震是地震造成受损的无关事件。
发生地震，再次-发生地震，发生余震，地震造成受损，地震导致损毁，,发生余震是发生地震的无关事件。
发生地震，再次-发生地震，发生余震，地震造成受损，地震导致损毁，,再次-发生地震是地震造成受损的无关事件。
发生地震，再次-发生地震，发生余震，地震导致损毁，,再次-发生地震是发生地震的后续事件。
发生地震，再次-发生地震，发生余震，地震导致损毁，,发生余震是再次-发生地震的后续事件。
发生地震，再次-发生地震，发生余震，地震导致损毁，,发生余震是地震导致损毁的原因事件。
发生相撞事故，车起火，消防赶至现场，消防扑灭大火，伤者被-送往医院，伤者治疗，交通恢复，,车起火是发生相撞事故的后续事件。
发生相撞事故，车起火，消防赶至现场，消防扑灭大火，伤者被-送往医院，伤者治疗，交通恢复，,消防赶至现场是车起火的后续事件。
发生相撞事故，车起火，消防赶至现场，消防扑灭大火，伤者被-送往医院，伤者治疗，交通恢复，,消防扑灭大火是消防赶至现场的后续事件。
发生相撞事故，车起火，消防赶至现场，消防扑灭大火，伤者被-送往医院，伤者治疗，交通恢复，,伤者被-送往医院是消防扑灭大火的后续事件。
发生相撞事故，车起火，消防赶至现场，消防扑灭大火，伤者被-送往医院，伤者治疗，交通恢复，,伤者治疗是伤者被-送往医院的后续事件。
发生相撞事故，车起火，消防赶至现场，消防扑灭大火，伤者被-送往医院，伤者治疗，交通恢复，,交通恢复是伤者治疗的后续事件。
发生相撞事故，车起火，消防赶至现场，消防扑灭大火，伤者被-送往医院，伤者治疗，交通恢复，,伤者治疗是消防扑灭大火的无关事件。
发生相撞事故，车起火，消防赶至现场，消防扑灭大火，伤者被-送往医院，伤者治疗，交通恢复，,伤者被-送往医院是车起火的无关事件。
发生相撞事故，车起火，消防赶至现场，消防扑灭大火，伤者被-送往医院，伤者治疗，交通恢复，,车起火是伤者治疗的无关事件。
发生相撞事故，车起火，消防赶至现场，消防扑灭大火，伤者被-送往医院，伤者治疗，交通恢复，,伤者治疗是车起火的无关事件。
酒店发生塌陷，房客逃生，未-致伤亡，相关部门成立调查组，相关部门调查此事，,房客逃生是酒店发生塌陷的后续事件。
酒店发生塌陷，房客逃生，未-致伤亡，相关部门成立调查组，相关部门调查此事，,酒店发生塌陷是未-致伤亡的原因事件。
酒店发生塌陷，房客逃生，未-致伤亡，相关部门成立调查组，相关部门调查此事，,未-致伤亡是房客逃生的后续事件。
酒店发生塌陷，房客逃生，未-致伤亡，相关部门成立调查组，相关部门调查此事，,相关部门成立调查组是未-致伤亡的后续事件。
酒店发生塌陷，房客逃生，未-致伤亡，相关部门成立调查组，相关部门调查此事，,相关部门调查此事是相关部门成立调查组的后续事件。
酒店发生塌陷，房客逃生，未-致伤亡，相关部门成立调查组，相关部门调查此事，,相关部门成立调查组是房客逃生的无关事件。
酒店发生塌陷，房客逃生，未-致伤亡，相关部门成立调查组，相关部门调查此事，,相关部门成立调查组是酒店发生塌陷的无关事件。
酒店发生塌陷，房客逃生，未-致伤亡，相关部门成立调查组，相关部门调查此事，,相关部门成立调查组是房客逃生的无关事件。
酒店发生塌陷，房客逃生，未-致伤亡，相关部门成立调查组，相关部门调查此事，,相关部门成立调查组是酒店发生塌陷的无关事件。
酒店发生塌陷，未-致伤亡，相关部门成立调查组，相关部门调查此事，,酒店发生塌陷是未-致伤亡的原因事件。
酒店发生塌陷，未-致伤亡，相关部门成立调查组，相关部门调查此事，,相关部门成立调查组是未-致伤亡的后续事件。
酒店发生塌陷，未-致伤亡，相关部门成立调查组，相关部门调查此事，,相关部门调查此事是相关部门成立调查组的后续事件。
市场发生伤人事件，警方通报，车驶入市场，人员发生碰撞，造成死亡，,警方通报是市场发生伤人事件的后续事件。
市场发生伤人事件，警方通报，车驶入市场，人员发生碰撞，造成死亡，,车驶入市场是警方通报的后续事件。
市场发生伤人事件，警方通报，车驶入市场，人员发生碰撞，造成死亡，,人员发生碰撞是车驶入市场的后续事件。
市场发生伤人事件，警方通报，车驶入市场，人员发生碰撞，造成死亡，,人员发生碰撞是造成死亡的原因事件。
市场发生伤人事件，警方通报，车驶入市场，人员发生碰撞，造成死亡，,警方通报是造成死亡的无关事件。
市场发生伤人事件，警方通报，车驶入市场，人员发生碰撞，造成死亡，,市场发生伤人事件是人员发生碰撞的无关事件。
市场发生伤人事件，警方通报，车驶入市场，人员发生碰撞，造成死亡，,警方通报是造成死亡的无关事件。
市场发生伤人事件，警方通报，车驶入市场，人员发生碰撞，造成死亡，,市场发生伤人事件是造成死亡的无关事件。
市场发生伤人事件，警方通报，车驶入市场，人员发生碰撞，造成受伤，,警方通报是市场发生伤人事件的后续事件。
市场发生伤人事件，警方通报，车驶入市场，人员发生碰撞，造成受伤，,车驶入市场是警方通报的后续事件。
市场发生伤人事件，警方通报，车驶入市场，人员发生碰撞，造成受伤，,人员发生碰撞是车驶入市场的后续事件。
市场发生伤人事件，警方通报，车驶入市场，人员发生碰撞，造成受伤，,人员发生碰撞是造成受伤的原因事件。
市场发生伤人事件，警方通报，车驶入市场，人员发生碰撞，造成受伤，,人员发生碰撞是市场发生伤人事件的无关事件。
市场发生伤人事件，警方通报，车驶入市场，人员发生碰撞，造成受伤，,市场发生伤人事件是车驶入市场的无关事件。
市场发生伤人事件，警方通报，车驶入市场，人员发生碰撞，造成受伤，,人员发生碰撞是警方通报的无关事件。
